Datetime;Open;High;Low;Close;Adj Close;Volume
2024-10-18 09:04:00+02:00;46.71099853515625;46.720001220703125;46.71099853515625;46.720001220703125;46.720001220703125;0
2024-10-18 09:06:00+02:00;46.7130012512207;46.7130012512207;46.71099853515625;46.71099853515625;46.71099853515625;29
2024-10-18 09:07:00+02:00;46.71099853515625;46.71099853515625;46.71099853515625;46.71099853515625;46.71099853515625;1000
2024-10-18 09:09:00+02:00;46.72200012207031;46.72200012207031;46.72200012207031;46.72200012207031;46.72200012207031;5
2024-10-18 09:10:00+02:00;46.720001220703125;46.720001220703125;46.720001220703125;46.720001220703125;46.720001220703125;15
2024-10-18 09:11:00+02:00;46.73400115966797;46.73400115966797;46.73400115966797;46.73400115966797;46.73400115966797;1
2024-10-18 09:12:00+02:00;46.73899841308594;46.73899841308594;46.73899841308594;46.73899841308594;46.73899841308594;35
2024-10-18 09:13:00+02:00;46.720001220703125;46.73099899291992;46.720001220703125;46.73099899291992;46.73099899291992;13
2024-10-18 09:14:00+02:00;46.720001220703125;46.720001220703125;46.720001220703125;46.720001220703125;46.720001220703125;159
2024-10-18 09:15:00+02:00;46.72700119018555;46.72700119018555;46.72700119018555;46.72700119018555;46.72700119018555;10
2024-10-18 09:17:00+02:00;46.72100067138672;46.72100067138672;46.72100067138672;46.72100067138672;46.72100067138672;2
2024-10-18 09:18:00+02:00;46.71799850463867;46.72100067138672;46.71799850463867;46.72100067138672;46.72100067138672;201
2024-10-18 09:19:00+02:00;46.729000091552734;46.729000091552734;46.729000091552734;46.729000091552734;46.729000091552734;5
2024-10-18 09:22:00+02:00;46.7130012512207;46.72100067138672;46.7130012512207;46.715999603271484;46.715999603271484;29
2024-10-18 09:23:00+02:00;46.70100021362305;46.709999084472656;46.70100021362305;46.709999084472656;46.709999084472656;33
2024-10-18 09:24:00+02:00;46.720001220703125;46.72700119018555;46.720001220703125;46.72700119018555;46.72700119018555;75
2024-10-18 09:25:00+02:00;46.72999954223633;46.72999954223633;46.72999954223633;46.72999954223633;46.72999954223633;11
2024-10-18 09:26:00+02:00;46.72999954223633;46.72999954223633;46.72999954223633;46.72999954223633;46.72999954223633;53
