Date;Open;High;Low;Close;Adj Close;Volume
2013-01-23;5.825500011444092;5.825500011444092;5.825500011444092;5.825500011444092;5.825500011444092;0
2013-01-24;5.955749988555908;5.955749988555908;5.955749988555908;5.955749988555908;5.955749988555908;0
2013-01-25;5.955749988555908;5.955749988555908;5.955749988555908;5.955749988555908;5.955749988555908;0
2013-01-28;5.961249828338623;5.961249828338623;5.961249828338623;5.961249828338623;5.961249828338623;0
2013-01-29;6.009250164031982;6.009250164031982;6.009250164031982;6.009250164031982;6.009250164031982;0
2013-01-30;6.002500057220459;6.002500057220459;6.002500057220459;6.002500057220459;6.002500057220459;0
2013-01-31;5.930500030517578;5.930500030517578;5.930500030517578;5.930500030517578;5.930500030517578;0
2013-02-01;6.051499843597412;6.051499843597412;6.051499843597412;6.067999839782715;6.067999839782715;17600
2013-02-04;5.940999984741211;5.940999984741211;5.940999984741211;5.940999984741211;5.940999984741211;0
2013-02-05;6.046249866485596;6.046249866485596;6.046249866485596;6.046249866485596;6.046249866485596;0
2013-02-06;6.07450008392334;6.07450008392334;6.07450008392334;6.07450008392334;6.07450008392334;0
2013-02-07;5.966000080108643;5.966000080108643;5.966000080108643;5.966000080108643;5.966000080108643;0
2013-02-08;6.141499996185303;6.141499996185303;6.141499996185303;6.141499996185303;6.141499996185303;0
2013-02-11;6.15500020980835;6.15500020980835;6.15500020980835;6.15500020980835;6.15500020980835;0
2013-02-12;6.169000148773193;6.169000148773193;6.169000148773193;6.169000148773193;6.169000148773193;0
2013-02-13;6.1857500076293945;6.1857500076293945;6.1857500076293945;6.1857500076293945;6.1857500076293945;0
2013-02-14;6.196249961853027;6.196249961853027;6.196249961853027;6.196249961853027;6.196249961853027;0
2013-02-15;6.226250171661377;6.226250171661377;6.226250171661377;6.226250171661377;6.226250171661377;0
2013-02-18;6.2104997634887695;6.2104997634887695;6.2104997634887695;6.2104997634887695;6.2104997634887695;0
2013-02-19;6.303500175476074;6.303500175476074;6.303500175476074;6.303500175476074;6.303500175476074;0
2013-02-20;6.303500175476074;6.303500175476074;6.303500175476074;6.303500175476074;6.303500175476074;0
2013-02-21;5.980249881744385;5.980249881744385;5.980249881744385;5.980249881744385;5.980249881744385;0
2013-02-22;6.036499977111816;6.036499977111816;6.036499977111816;6.036499977111816;6.036499977111816;0
2013-02-25;6.1479997634887695;6.1479997634887695;6.1479997634887695;6.1479997634887695;6.1479997634887695;0
2013-02-26;5.793499946594238;5.793499946594238;5.793499946594238;5.793499946594238;5.793499946594238;0
2013-02-27;6.047249794006348;6.047249794006348;6.047249794006348;6.047249794006348;6.047249794006348;0
2013-02-28;6.179749965667725;6.179749965667725;6.179749965667725;6.179749965667725;6.179749965667725;0
2013-03-01;6.110000133514404;6.110000133514404;6.110000133514404;6.110000133514404;6.110000133514404;0
2013-03-04;6.1519999504089355;6.1519999504089355;6.1519999504089355;6.1519999504089355;6.1519999504089355;0
2013-03-05;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-06;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-07;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-08;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-11;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-12;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-13;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-14;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-15;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-18;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-19;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-20;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-21;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-22;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-25;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-26;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-27;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-03-28;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-02;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-03;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-04;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-05;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-08;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-09;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-10;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-11;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-12;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-15;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-16;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-17;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-18;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-19;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-22;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-23;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-24;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-25;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-26;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-29;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-04-30;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-01;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-02;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-03;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-07;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-08;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-09;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-10;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-13;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-14;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-15;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-16;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-17;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-20;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-21;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-22;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-23;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-24;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-28;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-29;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-30;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-05-31;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-03;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-04;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-05;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-06;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-07;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-10;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-11;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-12;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-13;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-14;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;6.434750080108643;0
2013-06-17;7.7442498207092285;7.7442498207092285;7.7442498207092285;7.7442498207092285;7.7442498207092285;0
2013-06-18;7.7442498207092285;7.7442498207092285;7.7442498207092285;7.7442498207092285;7.7442498207092285;0
2013-06-19;7.8102498054504395;7.8102498054504395;7.8102498054504395;7.8102498054504395;7.8102498054504395;0
2013-06-20;7.1332502365112305;7.1332502365112305;7.1332502365112305;7.1332502365112305;7.1332502365112305;0
2013-06-21;6.844749927520752;6.844749927520752;6.844749927520752;6.844749927520752;6.844749927520752;0
2013-06-24;6.567749977111816;6.567749977111816;6.567749977111816;6.567749977111816;6.567749977111816;0
2013-06-25;6.877999782562256;6.877999782562256;6.877999782562256;6.877999782562256;6.877999782562256;0
2013-06-26;7.050000190734863;7.050000190734863;7.050000190734863;7.050000190734863;7.050000190734863;0
2013-06-27;7.290500164031982;7.290500164031982;7.290500164031982;7.290500164031982;7.290500164031982;0
2013-06-28;7.25724983215332;7.25724983215332;7.25724983215332;7.25724983215332;7.25724983215332;0
2013-07-01;7.4457502365112305;7.4457502365112305;7.4457502365112305;7.4457502365112305;7.4457502365112305;0
2013-07-02;7.4457502365112305;7.4457502365112305;7.4457502365112305;7.4457502365112305;7.4457502365112305;0
2013-07-03;7.290500164031982;7.290500164031982;7.290500164031982;7.290500164031982;7.290500164031982;0
2013-07-04;7.528749942779541;7.528749942779541;7.528749942779541;7.528749942779541;7.528749942779541;0
2013-07-05;7.390250205993652;7.390250205993652;7.390250205993652;7.390250205993652;7.390250205993652;0
2013-07-08;7.690499782562256;7.690499782562256;7.690499782562256;7.690499782562256;7.690499782562256;0
2013-07-09;7.690499782562256;7.690499782562256;7.690499782562256;7.690499782562256;7.690499782562256;0
2013-07-10;7.787749767303467;7.787749767303467;7.787749767303467;7.787749767303467;7.787749767303467;0
2013-07-11;8.11775016784668;8.11775016784668;8.11775016784668;8.11775016784668;8.11775016784668;0
2013-07-12;8.168749809265137;8.168749809265137;8.168749809265137;8.168749809265137;8.168749809265137;0
2013-07-15;8.168749809265137;8.168749809265137;8.168749809265137;8.168749809265137;8.168749809265137;0
2013-07-16;8.25;8.25;8.25;8.20199966430664;8.20199966430664;1000
2013-07-17;8.255499839782715;8.255499839782715;8.255499839782715;8.255499839782715;8.255499839782715;0
2013-07-18;8.42300033569336;8.42300033569336;8.42300033569336;8.42300033569336;8.42300033569336;0
2013-07-19;8.395000457763672;8.395000457763672;8.395000457763672;8.395000457763672;8.395000457763672;0
2013-07-22;8.499250411987305;8.499250411987305;8.499250411987305;8.499250411987305;8.499250411987305;0
2013-07-23;8.45324993133545;8.45324993133545;8.45324993133545;8.45324993133545;8.45324993133545;0
2013-07-24;8.415249824523926;8.415249824523926;8.415249824523926;8.415249824523926;8.415249824523926;0
2013-07-25;8.257499694824219;8.257499694824219;8.257499694824219;8.257499694824219;8.257499694824219;0
2013-07-26;8.243499755859375;8.243499755859375;8.243499755859375;8.243499755859375;8.243499755859375;0
2013-07-29;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;0
2013-07-30;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;0
2013-07-31;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;8.29675006866455;0
2013-08-01;8.627750396728516;8.627750396728516;8.627750396728516;8.627750396728516;8.627750396728516;0
2013-08-02;8.664250373840332;8.664250373840332;8.664250373840332;8.664250373840332;8.664250373840332;0
2013-08-05;8.737250328063965;8.737250328063965;8.737250328063965;8.737250328063965;8.737250328063965;0
2013-08-06;8.564499855041504;8.564499855041504;8.564499855041504;8.564499855041504;8.564499855041504;0
2013-08-07;8.564499855041504;8.564499855041504;8.564499855041504;8.564499855041504;8.564499855041504;0
2013-08-08;8.477999687194824;8.477999687194824;8.477999687194824;8.477999687194824;8.477999687194824;0
2013-08-09;8.410499572753906;8.410499572753906;8.410499572753906;8.410499572753906;8.410499572753906;0
2013-08-12;8.482000350952148;8.482000350952148;8.482000350952148;8.482000350952148;8.482000350952148;0
2013-08-13;8.440999984741211;8.440999984741211;8.440999984741211;8.440999984741211;8.440999984741211;0
2013-08-14;8.438249588012695;8.438249588012695;8.438249588012695;8.438249588012695;8.438249588012695;0
2013-08-15;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;0
2013-08-16;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;0
2013-08-19;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;0
2013-08-20;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;0
2013-08-21;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;8.095999717712402;0
2013-08-22;7.910999774932861;7.910999774932861;7.910999774932861;7.910999774932861;7.910999774932861;0
2013-08-23;8.01924991607666;8.01924991607666;8.01924991607666;8.01924991607666;8.01924991607666;0
2013-08-27;7.819250106811523;7.819250106811523;7.819250106811523;7.819250106811523;7.819250106811523;0
2013-08-28;7.690999984741211;7.690999984741211;7.690999984741211;7.690999984741211;7.690999984741211;0
2013-08-29;7.838500022888184;7.838500022888184;7.838500022888184;7.838500022888184;7.838500022888184;0
2013-08-30;7.625999927520752;7.625999927520752;7.625999927520752;7.625999927520752;7.625999927520752;0
2013-09-02;7.880499839782715;7.880499839782715;7.880499839782715;7.880499839782715;7.880499839782715;0
2013-09-03;7.753749847412109;7.753749847412109;7.753749847412109;7.753749847412109;7.753749847412109;0
2013-09-04;7.899499893188477;7.899499893188477;7.899499893188477;7.899499893188477;7.899499893188477;0
2013-09-05;7.967750072479248;7.967750072479248;7.967750072479248;7.967750072479248;7.967750072479248;0
2013-09-06;8.044500350952148;8.044500350952148;8.044500350952148;8.044500350952148;8.044500350952148;0
2013-09-09;8.102250099182129;8.102250099182129;8.102250099182129;8.102250099182129;8.102250099182129;0
2013-09-10;8.390999794006348;8.390999794006348;8.390999794006348;8.390999794006348;8.390999794006348;0
2013-09-11;8.398500442504883;8.398500442504883;8.398500442504883;8.398500442504883;8.398500442504883;0
2013-09-12;8.398500442504883;8.398500442504883;8.398500442504883;8.398500442504883;8.398500442504883;0
2013-09-13;8.46975040435791;8.46975040435791;8.46975040435791;8.46975040435791;8.46975040435791;0
2013-09-16;8.46975040435791;8.46975040435791;8.46975040435791;8.46975040435791;8.46975040435791;0
2013-09-17;8.567000389099121;8.567000389099121;8.567000389099121;8.710000038146973;8.710000038146973;2400
2013-09-18;8.71399974822998;8.71399974822998;8.71399974822998;8.71399974822998;8.71399974822998;0
2013-09-19;8.71399974822998;8.71399974822998;8.71399974822998;8.71399974822998;8.71399974822998;0
2013-09-20;8.960749626159668;8.960749626159668;8.960749626159668;8.960749626159668;8.960749626159668;0
2013-09-23;8.651749610900879;8.651749610900879;8.651749610900879;8.651749610900879;8.651749610900879;0
2013-09-24;8.651749610900879;8.651749610900879;8.651749610900879;8.651749610900879;8.651749610900879;0
2013-09-25;8.690250396728516;8.690250396728516;8.690250396728516;8.690250396728516;8.690250396728516;0
2013-09-26;8.630749702453613;8.630749702453613;8.630749702453613;8.630749702453613;8.630749702453613;0
2013-09-27;8.630749702453613;8.630749702453613;8.630749702453613;8.630749702453613;8.630749702453613;0
2013-09-30;8.444999694824219;8.444999694824219;8.444999694824219;8.444999694824219;8.444999694824219;0
2013-10-01;8.607000350952148;8.607000350952148;8.607000350952148;8.607000350952148;8.607000350952148;0
2013-10-02;8.545999526977539;8.545999526977539;8.545999526977539;8.545999526977539;8.545999526977539;0
2013-10-03;8.382499694824219;8.382499694824219;8.382499694824219;8.382499694824219;8.382499694824219;0
2013-10-04;8.472249984741211;8.472249984741211;8.472249984741211;8.472249984741211;8.472249984741211;0
2013-10-07;8.458250045776367;8.458250045776367;8.458250045776367;8.458250045776367;8.458250045776367;0
2013-10-08;8.246999740600586;8.246999740600586;8.246999740600586;8.246999740600586;8.246999740600586;0
2013-10-09;7.939499855041504;7.939499855041504;7.939499855041504;7.939499855041504;7.939499855041504;0
2013-10-10;8.378499984741211;8.378499984741211;8.378499984741211;8.378499984741211;8.378499984741211;0
2013-10-11;8.584750175476074;8.584750175476074;8.584750175476074;8.584750175476074;8.584750175476074;0
2013-10-14;8.623250007629395;8.623250007629395;8.623250007629395;8.623250007629395;8.623250007629395;0
2013-10-15;8.623250007629395;8.623250007629395;8.623250007629395;8.623250007629395;8.623250007629395;0
2013-10-16;8.96500015258789;8.96500015258789;8.96500015258789;8.96500015258789;8.96500015258789;0
2013-10-17;9.043999671936035;9.043999671936035;9.043999671936035;9.043999671936035;9.043999671936035;0
2013-10-18;9.302499771118164;9.302499771118164;9.302499771118164;9.302499771118164;9.302499771118164;0
2013-10-21;9.370499610900879;9.370499610900879;9.370499610900879;9.370499610900879;9.370499610900879;0
2013-10-22;9.472000122070312;9.472000122070312;9.472000122070312;9.472000122070312;9.472000122070312;0
2013-10-23;9.375249862670898;9.375249862670898;9.375249862670898;9.375249862670898;9.375249862670898;0
2013-10-24;9.375249862670898;9.375249862670898;9.375249862670898;9.375249862670898;9.375249862670898;0
2013-10-25;9.549249649047852;9.549249649047852;9.549249649047852;9.549249649047852;9.549249649047852;0
2013-10-28;9.654999732971191;9.654999732971191;9.654999732971191;9.654999732971191;9.654999732971191;0
2013-10-29;9.762499809265137;9.762499809265137;9.762499809265137;9.762499809265137;9.762499809265137;0
2013-10-30;9.71500015258789;9.71500015258789;9.71500015258789;9.71500015258789;9.71500015258789;0
2013-10-31;9.71500015258789;9.71500015258789;9.71500015258789;9.71500015258789;9.71500015258789;0
2013-11-01;9.512999534606934;9.512999534606934;9.512999534606934;9.512999534606934;9.512999534606934;0
2013-11-04;9.63325023651123;9.63325023651123;9.63325023651123;9.63325023651123;9.63325023651123;0
2013-11-05;9.631999969482422;9.631999969482422;9.631999969482422;9.631999969482422;9.631999969482422;0
2013-11-06;9.737750053405762;9.737750053405762;9.737750053405762;9.737750053405762;9.737750053405762;0
2013-11-07;9.737750053405762;9.737750053405762;9.737750053405762;9.737750053405762;9.737750053405762;0
2013-11-08;9.545499801635742;9.545499801635742;9.545499801635742;9.545499801635742;9.545499801635742;0
2013-11-11;9.724249839782715;9.724249839782715;9.724249839782715;9.724249839782715;9.724249839782715;0
2013-11-12;9.696000099182129;9.696000099182129;9.696000099182129;9.696000099182129;9.696000099182129;0
2013-11-13;9.65725040435791;9.65725040435791;9.65725040435791;9.65725040435791;9.65725040435791;0
2013-11-14;10.050000190734863;10.050000190734863;10.050000190734863;10.050000190734863;10.050000190734863;0
2013-11-15;10.132499694824219;10.132499694824219;10.132499694824219;10.132499694824219;10.132499694824219;0
2013-11-18;10.260000228881836;10.260000228881836;10.259710311889648;10.256500244140625;10.256500244140625;7840
2013-11-19;10.053999900817871;10.13364028930664;10.053999900817871;10.060250282287598;10.060250282287598;320
2013-11-20;10.0600004196167;10.0600004196167;10.0600004196167;10.0600004196167;10.0600004196167;0
2013-11-21;10.073749542236328;10.073749542236328;10.073749542236328;10.073749542236328;10.073749542236328;0
2013-11-22;10.182000160217285;10.182000160217285;10.182000160217285;10.182000160217285;10.182000160217285;0
2013-11-25;10.307999610900879;10.307999610900879;10.307999610900879;10.307999610900879;10.307999610900879;0
2013-11-26;10.258000373840332;10.258000373840332;10.258000373840332;10.258000373840332;10.258000373840332;0
2013-11-27;10.342000007629395;10.342000007629395;10.342000007629395;10.342000007629395;10.342000007629395;0
2013-11-28;10.377249717712402;10.377249717712402;10.377249717712402;10.377249717712402;10.377249717712402;0
2013-11-29;10.408499717712402;10.408499717712402;10.408499717712402;10.408499717712402;10.408499717712402;0
2013-12-02;10.307999610900879;10.307999610900879;10.307999610900879;10.307999610900879;10.307999610900879;0
2013-12-03;10.110250473022461;10.110250473022461;10.110250473022461;10.110250473022461;10.110250473022461;0
2013-12-04;10.131750106811523;10.131750106811523;10.131750106811523;10.131750106811523;10.131750106811523;0
2013-12-05;9.995499610900879;9.995499610900879;9.995499610900879;9.995499610900879;9.995499610900879;0
2013-12-06;10.243000030517578;10.243000030517578;10.243000030517578;10.243000030517578;10.243000030517578;0
2013-12-09;10.40250015258789;10.40250015258789;10.40250015258789;10.40250015258789;10.40250015258789;0
2013-12-10;10.305500030517578;10.305500030517578;10.305500030517578;10.305500030517578;10.305500030517578;0
2013-12-11;10.087249755859375;10.087249755859375;10.087249755859375;10.087249755859375;10.087249755859375;0
2013-12-12;9.837499618530273;9.837499618530273;9.837499618530273;9.837499618530273;9.837499618530273;0
2013-12-13;9.806500434875488;9.806500434875488;9.806500434875488;9.806500434875488;9.806500434875488;0
2013-12-16;10.059749603271484;10.059749603271484;10.059749603271484;10.059749603271484;10.059749603271484;0
2013-12-17;9.865750312805176;9.865750312805176;9.865750312805176;9.865750312805176;9.865750312805176;0
2013-12-18;9.960000038146973;9.960000038146973;9.960000038146973;9.960000038146973;9.960000038146973;0
2013-12-19;10.354499816894531;10.354499816894531;10.354499816894531;10.354499816894531;10.354499816894531;0
2013-12-20;10.541500091552734;10.541500091552734;10.541500091552734;10.541500091552734;10.541500091552734;0
2013-12-23;10.737500190734863;10.737500190734863;10.737500190734863;10.737500190734863;10.737500190734863;0
2013-12-24;10.72700023651123;10.72700023651123;10.72700023651123;10.72700023651123;10.72700023651123;0
2013-12-27;10.975250244140625;10.975250244140625;10.975250244140625;10.975250244140625;10.975250244140625;0
2013-12-30;10.956000328063965;10.956000328063965;10.956000328063965;10.956000328063965;10.956000328063965;0
2013-12-31;10.956000328063965;10.956000328063965;10.956000328063965;10.956000328063965;10.956000328063965;0
2014-01-02;10.889249801635742;10.889249801635742;10.889249801635742;10.889249801635742;10.889249801635742;0
2014-01-03;10.942509651184082;10.942509651184082;10.942509651184082;10.798500061035156;10.798500061035156;180
2014-01-06;10.692000389099121;10.692000389099121;10.692000389099121;10.692000389099121;10.692000389099121;0
2014-01-07;10.906499862670898;10.906499862670898;10.906499862670898;10.906499862670898;10.906499862670898;0
2014-01-08;10.904250144958496;10.904250144958496;10.904250144958496;10.904250144958496;10.904250144958496;0
2014-01-09;10.83899974822998;10.83899974822998;10.83899974822998;10.83899974822998;10.83899974822998;0
2014-01-10;10.857999801635742;10.857999801635742;10.857999801635742;10.857999801635742;10.857999801635742;0
2014-01-13;11.003250122070312;11.003250122070312;11.003250122070312;11.003250122070312;11.003250122070312;0
2014-01-14;10.708499908447266;10.708499908447266;10.708499908447266;10.851499557495117;10.851499557495117;180
2014-01-15;11.053999900817871;11.053999900817871;11.053999900817871;11.110250473022461;11.110250473022461;3040
2014-01-16;11.035499572753906;11.035499572753906;11.035499572753906;11.035499572753906;11.035499572753906;0
2014-01-17;11.067500114440918;11.067500114440918;11.067500114440918;11.067500114440918;11.067500114440918;0
2014-01-20;10.987250328063965;10.987250328063965;10.987250328063965;10.987250328063965;10.987250328063965;0
2014-01-21;10.906999588012695;10.906999588012695;10.906999588012695;10.906999588012695;10.906999588012695;0
2014-01-22;11.042750358581543;11.042750358581543;11.042750358581543;11.042750358581543;11.042750358581543;0
2014-01-23;10.798250198364258;10.798250198364258;10.798250198364258;10.798250198364258;10.798250198364258;0
2014-01-24;10.321999549865723;10.321999549865723;10.321999549865723;10.321999549865723;10.321999549865723;0
2014-01-27;10.0287504196167;10.0287504196167;10.0287504196167;10.0287504196167;10.0287504196167;0
2014-01-28;10.121879577636719;10.121879577636719;10.121879577636719;10.0649995803833;10.0649995803833;200
